matchId,t1Dragons,t2Dragons,t1Rift,t2Rift,topGoldDiff,jgGoldDiff,midGoldDiff,adcGoldDiff,suppGoldDiff,t1TopTowerTaken,t1MidTowerTaken,t1BotTowerTaken,t2TopTowerTaken,t2MidTowerTaken,t2BotTowerTaken
NA1_4255213133,0,2,1,0,313,-1370,-863,-479,1069,0,0,0,0,0,0
NA1_4248705936,0,2,1,0,-253,-542,-1830,-393,-623,0,0,0,0,0,0
NA1_4253755817,1,0,1,0,3515,-220,571,-94,-77,0,0,0,1,0,0
NA1_4259158223,0,2,0,1,-4721,-1310,-5737,119,-2345,1,0,0,0,0,0
NA1_4253267812,0,2,0,1,-1593,-2193,214,1508,225,1,0,0,0,0,1
NA1_4257777029,0,1,1,0,-79,-251,425,-1831,542,0,0,0,1,0,0
NA1_4249983836,0,2,1,0,290,1929,345,683,80,0,0,0,0,1,0
NA1_4242524208,1,1,0,1,-3951,914,-148,452,-59,1,0,0,0,0,0
NA1_4248796247,0,2,0,0,-1019,-1842,-180,-3398,-393,0,0,1,0,0,0
NA1_4241646665,0,1,1,0,50,-1629,-1076,499,619,0,0,0,0,0,0
NA1_4254715187,1,0,0,1,1817,-573,792,-100,98,0,0,0,1,0,0
NA1_4238493437,1,0,0,0,-2032,415,-539,3568,934,1,0,0,0,0,1
NA1_4258441721,0,2,1,0,-1922,1732,796,-1341,-12,0,0,0,0,0,1
NA1_4259990478,0,1,0,1,-3049,-2312,-578,144,-2025,0,1,0,0,0,0
NA1_4258611243,0,2,1,0,1816,-1846,-2142,-2678,661,0,0,0,1,0,0
NA1_4249562415,0,1,0,1,-373,-2122,-149,274,636,0,0,0,0,0,0
NA1_4258083520,1,0,0,1,-4471,1761,897,-165,857,3,0,0,0,0,0
NA1_4244186021,1,0,0,0,665,1567,623,-1561,-954,0,0,0,0,0,0
NA1_4253358217,1,0,1,0,77,1098,-928,1205,1603,0,0,0,0,0,0
NA1_4251017514,1,0,0,1,-792,-1041,-1039,-2179,227,0,0,1,0,0,0
NA1_4244987012,1,1,0,1,-183,-261,-565,1688,90,0,0,0,0,0,0
NA1_4251496563,0,2,0,1,1006,-929,47,399,-773,0,0,0,0,0,1
NA1_4236184241,0,2,0,1,-3635,-2410,2031,-851,605,1,1,0,0,0,0
NA1_4237221538,0,1,0,0,-37,-263,-126,-926,-823,0,0,0,0,0,0
NA1_4243382446,1,0,0,1,-2802,-1615,206,1737,-137,1,0,0,0,0,0
NA1_4249182479,0,1,0,0,-785,220,-1031,-4325,-591,0,0,1,0,0,0
NA1_4252702816,0,2,0,0,-1930,-1970,-1428,348,-285,1,1,0,0,0,0
NA1_4260363496,1,0,0,0,-315,245,885,1867,764,0,0,0,0,1,0
NA1_4245060078,0,1,0,0,-1483,708,-2727,149,-547,0,1,0,0,0,0
NA1_4245730007,0,2,0,1,1891,-1957,-1854,62,664,0,0,0,0,0,0
NA1_4253714489,1,1,0,1,2735,560,-3518,278,-403,0,1,0,1,0,0
NA1_4244910354,1,0,0,1,1940,-1329,210,1948,467,0,0,0,1,0,0
NA1_4238625640,0,2,1,0,3630,-758,-961,-371,1799,0,0,0,1,0,0
NA1_4260191580,0,1,0,0,707,-510,145,-3149,537,0,0,0,0,0,0
NA1_4236281284,0,1,1,0,-820,-1063,363,-552,-387,0,0,0,0,0,0
NA1_4247041059,0,2,1,0,-1349,-348,689,-302,501,0,0,0,0,0,0
NA1_4250455870,1,1,0,1,-7594,-2381,-1174,-1934,-2267,4,2,2,0,0,0
NA1_4250700770,1,1,0,1,-2921,1846,-541,2751,74,1,0,0,0,0,0
NA1_4258542703,2,0,0,1,-1433,589,800,858,374,0,1,0,0,0,1
NA1_4258956444,0,0,0,0,-2451,208,-1439,1313,572,1,0,0,0,0,0
NA1_4237558742,0,2,1,0,1662,-982,-448,-1452,99,0,0,0,1,0,0
NA1_4239470719,0,1,0,0,-630,-625,-525,-1757,72,0,0,0,0,0,0
NA1_4241017249,0,1,1,0,-831,-1127,-84,2362,1866,0,0,0,0,1,1
NA1_4256966851,0,1,1,0,2738,1646,12,268,983,0,0,0,1,0,0
NA1_4248143316,1,0,0,0,1018,1533,2349,-2308,1967,0,0,0,0,1,0
NA1_4241028326,0,1,0,0,-222,1430,-2374,-1193,700,0,1,0,1,0,0
NA1_4248971950,1,0,0,0,383,728,3357,69,645,0,0,0,0,0,0
NA1_4257252476,1,1,0,0,1364,313,-1138,-1407,-1096,0,0,0,1,0,0
NA1_4254934783,0,2,1,0,-828,1426,1486,262,77,0,0,0,0,1,1
NA1_4255491620,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NA1_4243533035,1,0,0,1,-1140,-2053,-728,-760,-725,0,1,0,0,0,0
NA1_4246714964,0,1,0,1,-308,-1858,20,-986,-750,0,0,1,0,0,0
NA1_4256538804,1,1,1,0,3961,2892,-925,-615,-742,0,0,0,2,0,0
NA1_4246100912,1,1,0,1,-1748,101,2738,2173,-1345,1,0,0,0,0,1
NA1_4259400452,1,0,0,0,496,-563,-1229,834,-30,0,1,0,0,0,0
NA1_4252519618,2,0,1,0,371,-2302,-676,480,-135,0,0,0,0,1,0
NA1_4253490669,0,1,1,0,-67,-203,-1002,-251,6,0,0,0,0,0,0
NA1_4255450687,0,1,1,0,1975,744,-1511,-525,509,0,0,0,1,0,0
NA1_4244080743,0,1,0,1,-4329,-1579,-3322,845,224,1,4,0,0,0,0
NA1_4250713991,1,0,0,1,-2319,-1637,28,241,1,2,0,0,0,0,0
NA1_4236906994,0,1,1,0,28,-3078,-1775,-1766,-316,0,0,1,0,0,0
NA1_4249900821,0,2,0,1,30,1421,286,-2884,-2295,0,0,2,0,0,0
NA1_4239202698,2,0,1,0,3862,239,-783,807,-792,0,0,0,2,0,0
NA1_4249059722,1,0,1,0,554,-884,-1958,1913,1431,0,0,0,0,0,0
NA1_4237942686,1,1,1,0,1317,1132,501,-1041,-1791,0,0,0,0,0,1
NA1_4242239874,1,0,0,1,-296,223,-91,246,-645,1,0,0,0,0,0
NA1_4240412462,0,2,0,1,-530,-950,-1319,-707,-1642,0,0,0,0,0,0
NA1_4251976066,0,1,0,0,-732,510,-260,2162,1747,0,0,0,0,0,1
NA1_4254981652,1,0,1,0,-911,2359,1634,3766,147,0,0,0,0,2,1
NA1_4235702960,1,1,1,0,2119,63,501,-1517,-185,0,0,0,1,0,0
NA1_4256511240,1,1,0,0,198,318,1368,525,33,0,0,0,0,2,0
NA1_4247087600,0,1,1,0,-26,279,2976,-2084,-936,0,0,0,2,0,0
NA1_4253623846,0,2,1,0,912,466,-846,-2061,-645,0,0,0,0,0,0
NA1_4235839665,1,0,1,0,1398,453,402,470,645,0,0,0,0,0,0
NA1_4242196098,1,0,0,1,-333,1828,-905,604,-1142,0,0,0,0,0,0
NA1_4252760236,0,2,0,0,1350,-1682,145,-2706,-104,0,0,1,0,0,0
NA1_4257660012,1,1,0,1,-1016,168,-191,-32,-738,2,0,0,0,0,0
NA1_4250385931,2,0,0,0,-463,997,-547,3730,-206,0,0,0,0,0,1
NA1_4246451182,1,1,1,0,-17,1816,156,939,759,0,0,0,0,0,0
NA1_4253431012,1,0,1,0,4421,3,2418,-117,-148,0,0,0,4,0,0
NA1_4238543113,1,1,0,1,1109,1341,-2144,-1114,-1382,0,1,0,0,0,0
NA1_4238794837,1,0,0,1,687,-939,-1189,696,915,0,1,0,0,0,0
NA1_4247797935,1,0,1,0,-1734,1120,312,-2521,-838,1,0,1,0,0,0
NA1_4253472442,1,1,0,0,451,1974,-165,2213,362,0,0,0,0,0,0
NA1_4255649279,0,1,1,0,-1229,178,592,704,327,0,0,0,0,0,0
NA1_4260676789,1,1,1,0,455,576,-714,-1687,-804,0,0,0,0,0,0
NA1_4254856042,2,0,1,0,4632,2663,2042,626,1200,0,0,0,1,1,2
NA1_4244128490,1,0,0,1,-1344,-783,-1573,-1751,-524,0,0,1,0,0,0
NA1_4254971857,1,1,0,1,1300,-1018,1125,-435,-120,1,0,0,0,0,0
NA1_4253198554,0,1,1,0,2387,-208,75,-265,-460,0,0,0,1,0,0
NA1_4250859474,2,0,1,0,-27,688,1880,675,817,0,0,0,0,1,0
NA1_4235915395,0,1,0,0,305,-1747,984,-1081,-266,0,0,0,0,0,0
NA1_4258050096,0,2,0,1,-411,-1022,-2568,-2264,-2090,0,1,1,0,0,0
NA1_4255957502,0,1,0,0,-387,-475,-608,-2650,-971,0,0,1,0,0,0
NA1_4249850337,0,2,1,0,-1098,-413,492,-225,69,0,0,0,0,0,0
NA1_4260428307,0,2,0,1,-301,-990,-1619,-894,-479,0,0,0,0,0,0
NA1_4253283782,1,1,1,0,-3280,-1316,-642,291,-1181,2,0,1,0,0,0
NA1_4260520537,2,0,0,1,224,137,171,2263,-212,0,0,0,0,0,1
NA1_4247745078,2,0,1,0,451,2248,2891,2821,1980,0,1,0,0,2,2
NA1_4252572796,2,0,0,1,-1537,26,1849,-195,-780,1,0,1,0,0,0
NA1_4234839337,0,1,0,0,-1825,-755,723,1080,1416,1,0,0,0,0,0
NA1_4244082145,0,1,0,0,1512,378,2784,222,301,0,0,0,0,1,0
NA1_4249743117,0,2,0,1,1329,-191,-475,58,-355,0,0,0,0,0,0
NA1_4235064378,1,1,0,1,-1566,-1016,-609,-352,336,0,0,1,0,0,0
NA1_4239504900,1,1,1,0,2094,1427,-709,57,410,0,0,0,1,1,0
NA1_4252129854,2,0,0,0,760,-2702,-113,-1566,1112,0,0,0,0,0,0
NA1_4242357602,1,0,1,0,191,-2445,68,1480,-718,0,0,0,0,0,0
NA1_4236182362,1,0,0,1,-2054,-556,-2291,1267,-330,0,0,0,0,0,0
NA1_4235881775,1,0,0,1,-1156,24,1384,-580,1384,0,0,0,0,0,0
NA1_4254915589,1,0,0,1,4214,381,461,589,826,0,0,0,2,0,0
NA1_4238844667,1,1,0,1,1621,-515,-26,-658,-345,0,1,0,0,0,0
NA1_4244448738,1,1,0,1,759,-4,767,619,515,0,0,0,0,0,0
NA1_4252643227,0,2,1,0,-154,-1232,-2401,-907,-723,0,0,0,0,0,0
NA1_4252886204,0,1,0,1,-2743,-1503,-234,-521,-663,1,0,1,0,0,0
NA1_4243169775,2,0,1,0,624,704,-67,3533,2496,1,0,0,0,1,1
NA1_4237829350,1,1,1,0,2390,363,-547,-745,-2093,0,0,1,1,0,0
NA1_4255709365,1,0,0,1,-1263,47,89,-272,-181,1,0,0,0,0,0
NA1_4254269795,1,0,0,0,-559,884,-145,2001,744,1,0,0,0,0,1
NA1_4251216204,2,0,0,0,456,181,-707,-920,54,0,0,0,0,0,0
NA1_4255497598,0,1,1,0,-683,-271,1209,-1640,88,0,0,0,0,0,1
NA1_4258320129,0,1,1,0,-2790,1471,1007,95,-440,0,0,0,0,0,1
NA1_4251476870,1,0,0,0,-1309,197,1395,864,508,0,0,0,0,0,0
NA1_4258912463,0,2,0,1,-741,-1250,-1400,-4734,75,0,2,1,0,0,0
NA1_4254743571,2,0,1,0,1326,3816,263,2943,322,0,0,0,1,1,0
NA1_4257892191,1,1,1,0,-413,-1524,1502,1514,1188,0,0,0,0,1,0
NA1_4255282162,0,0,0,1,466,-1317,1248,-3080,-1415,1,0,1,0,0,0
NA1_4253746504,0,1,0,1,1804,-1468,-1207,-763,-232,0,0,0,1,0,0
NA1_4253301334,1,0,1,0,208,930,912,-1526,-1264,0,0,1,1,0,0
NA1_4259080739,0,2,0,0,190,-424,-824,394,-1062,0,0,0,0,0,0
NA1_4250713430,1,1,0,0,-3198,1148,-141,-85,790,1,0,0,0,0,0
NA1_4248706175,0,2,0,1,581,-1623,-1333,1097,391,0,1,0,0,0,0
NA1_4234705681,2,0,0,0,-385,333,1110,2807,185,0,0,0,0,0,1
NA1_4257546250,1,1,0,1,-598,-209,-183,638,-377,0,0,0,0,0,0
NA1_4259469824,0,2,1,0,1007,-97,-1009,-661,-106,0,0,0,1,0,0
NA1_4253759506,1,1,1,0,-3009,-824,-426,-961,-793,1,0,0,0,0,0
NA1_4246642485,1,1,0,0,-613,-738,1508,378,-92,0,0,0,0,0,0
NA1_4259080361,1,0,1,0,502,-869,1913,1101,-367,0,0,0,0,0,0
NA1_4252188689,1,0,0,0,-1342,-1322,168,1604,36,0,0,0,0,0,0
NA1_4257936614,1,1,0,1,970,-509,-1406,3291,1299,0,0,0,1,0,1
NA1_4245408269,1,0,1,0,693,375,883,-607,-369,0,0,0,0,0,0
NA1_4244074072,0,2,0,1,-911,-1333,388,-2015,-482,1,0,0,0,0,0
NA1_4248496950,0,2,0,1,-3153,67,-581,-297,-349,2,0,0,0,0,0
NA1_4257717686,0,1,0,1,-2134,-131,-3916,-2632,-165,1,2,1,0,0,0
NA1_4259178277,1,1,0,0,577,816,-731,1509,425,0,0,0,0,0,0
NA1_4248606912,0,1,1,0,4213,1700,2217,732,1135,0,0,0,2,0,0
NA1_4243372238,1,1,0,1,1444,1149,494,-66,80,0,0,0,0,0,0
NA1_4253196909,0,1,1,0,-544,1390,1250,1423,1443,0,0,0,0,1,1
NA1_4243373638,1,1,0,1,-3243,-1495,-729,1310,621,1,0,0,0,0,0
NA1_4244312770,0,2,0,1,-2824,-2112,1109,-2671,-558,2,0,1,0,0,0
NA1_4255578828,1,0,0,1,-774,930,-626,-470,14,0,1,0,0,0,0
NA1_4251080123,0,2,0,1,-1000,-1606,-1087,-1965,-1539,0,0,2,0,0,0
NA1_4246873438,0,1,1,0,-1877,343,-2767,2531,1476,1,0,1,0,0,1
NA1_4259353267,0,1,1,0,782,154,25,615,-51,0,0,0,0,1,0
NA1_4260516026,0,1,0,1,-596,-1534,-629,-911,-45,1,2,0,0,0,0
NA1_4239465800,1,0,0,1,-1566,768,-340,-654,-50,0,0,0,0,0,0
NA1_4259188028,2,0,1,0,2542,1055,3018,4148,1140,0,0,0,1,1,2
NA1_4246270664,0,2,1,0,1807,-2421,-578,-1519,145,0,0,1,0,0,0
NA1_4244552587,1,1,0,1,804,1092,-809,210,-821,0,0,0,0,0,0
NA1_4252132175,1,1,1,0,-984,150,1419,-802,-975,0,0,0,0,0,0
NA1_4246578322,0,1,1,0,583,1231,-854,-1142,-1246,0,0,0,0,0,0
NA1_4259181269,0,1,0,0,-195,-459,-493,58,-1332,0,0,1,0,0,0
NA1_4260733047,0,1,0,0,-494,-233,476,839,667,0,0,0,0,0,1
NA1_4245237925,1,1,1,0,1751,773,447,2031,481,0,0,0,1,0,0
NA1_4254687604,0,1,1,0,-782,2344,623,1664,-330,0,0,0,0,0,1
NA1_4241083657,2,0,1,0,2331,1430,2495,102,-40,0,0,0,1,1,0
NA1_4247402975,1,0,1,0,1816,-327,-1118,-12,-284,0,0,0,1,0,0
NA1_4259689938,1,1,0,1,-2884,941,-364,-457,-574,1,0,0,0,0,0
NA1_4245996591,0,1,0,1,2728,-2450,1011,697,-812,0,0,0,1,0,0
NA1_4249628743,2,0,1,0,1897,1537,312,813,1020,0,0,0,0,0,1
NA1_4249092470,0,1,0,0,793,-1538,-2163,-780,431,0,0,1,0,0,0
NA1_4238702982,0,1,0,1,-3363,-632,-1167,-1301,-1395,3,0,0,0,0,0
NA1_4255748260,2,0,1,0,314,2184,1102,2235,1841,0,0,0,0,0,2
NA1_4255370100,1,0,0,0,-486,-479,757,678,6,0,0,0,0,0,0
NA1_4258096253,0,1,0,1,-926,-1942,-416,-150,239,1,0,0,0,0,0
NA1_4247086599,0,2,0,1,62,495,-422,-3473,-2566,1,0,0,0,0,0
NA1_4260138680,1,0,0,1,205,520,-1943,-238,1140,0,0,0,0,0,0
NA1_4250613409,1,1,0,1,-1062,-2537,-1462,488,1028,0,1,0,0,0,0
NA1_4258729232,0,2,0,1,-1189,-3962,-2100,-1234,-1688,2,0,1,0,0,0
NA1_4245211571,0,1,0,0,1498,1556,636,629,313,0,0,0,0,0,0
NA1_4243671783,0,2,0,0,-2350,-1560,-1614,-367,-905,1,0,1,0,0,0
NA1_4249400987,0,2,0,1,-2357,759,-666,1493,1,1,0,0,0,0,0
NA1_4242374975,2,0,1,0,-330,-107,498,6046,3839,0,0,0,0,1,1
NA1_4252094944,0,2,0,1,1016,-861,-389,-2966,-88,0,1,1,0,0,0
NA1_4246700204,2,0,1,0,814,-156,1246,-795,-483,0,0,0,1,0,0
NA1_4258937536,1,1,0,1,2081,1123,271,-2787,-166,0,0,0,0,0,0
NA1_4245546379,0,1,1,0,1221,-1249,349,2438,1558,0,0,0,0,0,0
NA1_4249088700,1,0,0,0,1571,695,327,-242,89,0,0,0,0,0,0
NA1_4255334869,1,0,0,0,-2037,854,-862,2040,-553,1,0,0,0,0,0
NA1_4248545018,0,2,1,0,287,-161,-764,-390,-685,0,0,0,0,0,0
NA1_4253226315,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0
NA1_4248590633,1,0,1,0,1591,1946,1273,4153,1657,0,0,0,0,1,1
NA1_4237177346,0,2,1,0,-37,1190,-396,122,350,0,0,0,0,0,1
NA1_4255430352,1,1,0,1,-573,447,-309,-2691,-3298,0,1,1,0,0,0
NA1_4259323693,1,0,1,0,-447,3661,3072,-1250,-853,0,0,0,0,1,0
NA1_4248018719,0,0,1,0,-2335,-894,-900,-763,1305,1,0,0,0,0,0
NA1_4237447530,1,1,0,1,-3980,-1616,153,-987,190,1,1,0,0,0,0
NA1_4248847236,0,1,1,0,-1211,-936,-1139,-802,-1431,0,0,0,0,0,0
NA1_4239015035,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
NA1_4240303790,1,0,1,0,1686,1370,894,-444,95,0,0,0,0,1,0
NA1_4257959744,1,0,0,0,3975,173,-706,1755,742,0,0,0,1,1,0
NA1_4247392678,1,0,0,1,2575,-2675,434,-1125,-1547,0,0,1,0,0,0
NA1_4259179502,1,0,0,1,-2396,620,1825,1225,-186,1,0,0,0,0,0
NA1_4244166979,0,1,1,0,709,1128,306,2012,1089,0,0,0,0,0,1
NA1_4260506055,1,0,0,1,-1718,723,-816,330,200,1,0,0,0,0,0
NA1_4250680179,1,0,0,0,490,-1955,-725,-517,-282,0,0,1,0,0,0
NA1_4254149684,1,0,1,0,-218,-292,1172,785,-521,0,0,1,0,1,0
NA1_4257021440,0,2,0,0,-1391,-1143,-123,-1285,10,0,0,0,0,0,0
NA1_4240338666,0,1,0,1,-756,-1243,331,1776,739,0,0,0,0,0,1
NA1_4246420761,2,0,0,0,2242,-90,702,373,-137,0,0,0,0,0,0
NA1_4248072389,1,0,0,1,4044,2647,-139,-1354,-297,0,0,0,2,0,0
NA1_4246632533,1,1,1,0,1915,1338,184,-2991,-128,0,0,0,1,0,0
NA1_4251828677,1,0,1,0,264,-1089,-2780,1334,1634,0,1,0,0,0,0
NA1_4258227935,2,0,1,0,-1258,1387,157,-499,1227,1,0,0,0,0,0
NA1_4253420443,0,2,0,1,678,-1063,-2953,-1975,-708,0,1,0,1,0,0
NA1_4242471238,0,2,0,1,-370,-2229,-329,369,399,0,1,0,0,0,0
NA1_4242216372,0,2,0,1,-2654,-199,-1876,-1966,-619,1,0,0,0,0,0
NA1_4259809439,0,1,0,0,396,1755,-1670,234,-726,0,0,0,0,0,0
NA1_4259108310,2,0,0,0,2310,-1101,-62,1456,483,0,0,0,1,0,0
NA1_4259875081,1,1,1,0,-209,-1260,-711,897,452,0,0,0,0,0,0
NA1_4244066751,1,0,0,0,307,-1114,232,-330,651,0,0,0,0,0,0
NA1_4242342160,2,0,1,0,477,2312,2045,-1087,617,0,0,0,0,1,0
NA1_4244490069,2,0,1,0,777,1865,3281,540,-192,0,0,0,0,2,0
NA1_4241720515,2,0,1,0,4094,1072,1549,519,-357,0,0,0,1,2,0
NA1_4250364042,1,1,0,0,-1340,-299,519,-661,169,0,0,0,0,0,0
NA1_4246140218,1,0,0,1,-858,515,907,46,395,0,0,0,0,0,0
NA1_4246445775,1,1,1,0,-1224,-623,2655,2015,-650,0,0,0,0,1,0
NA1_4254242741,0,1,1,0,1661,-1172,-1474,-170,-307,0,0,0,0,0,0
NA1_4234820184,0,1,0,0,-379,536,878,684,442,0,0,0,0,0,0
NA1_4239791055,0,2,1,0,3118,411,-1607,-2949,-1538,0,1,1,2,0,0
NA1_4239906623,0,1,0,1,-466,-1920,-1941,-917,-654,0,1,1,0,0,0
NA1_4258284071,1,0,0,0,444,-1185,-769,-1443,-1250,0,0,1,0,0,0
NA1_4254575765,0,2,0,0,-363,1262,1352,567,74,0,0,0,0,0,0
NA1_4239258149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA1_4255194598,1,0,1,0,2591,-15,1788,424,829,0,0,0,1,0,0
NA1_4235010984,0,1,1,0,1280,-1027,-219,-151,780,0,0,0,0,0,0
NA1_4241714061,0,1,1,0,2705,1466,-2299,1265,889,0,0,0,1,0,0
NA1_4255801634,0,1,0,0,-2700,-1504,2820,918,317,1,0,0,0,0,0
NA1_4252558106,2,0,1,0,1573,1660,1440,166,1709,0,0,0,1,0,1
NA1_4236605900,0,1,0,0,-1400,-1696,-2335,-514,-176,0,0,1,0,0,0
NA1_4247861414,0,1,1,0,-1373,652,2750,-750,-1004,0,0,0,0,0,1
NA1_4246452462,2,0,1,0,1985,1389,19,-1866,-799,0,0,1,2,0,0
NA1_4253823489,2,0,1,0,2829,3011,-53,5127,1663,0,0,0,4,2,0
NA1_4235933593,0,1,0,1,1119,-73,-455,-1579,-86,0,0,0,0,0,0
NA1_4247887537,2,0,1,0,77,32,2098,1071,1511,0,0,0,0,1,0
NA1_4241789171,0,2,0,0,-1405,-336,-319,-2174,-1181,0,0,0,0,0,0
NA1_4235688411,2,0,1,0,2892,886,1584,1315,-18,0,0,0,1,0,1
NA1_4256629830,0,1,0,1,459,-2667,-242,1676,1657,0,0,0,0,0,1
NA1_4256045521,2,0,0,0,-574,-1258,-1816,371,-157,0,1,0,0,0,0
NA1_4258430344,1,0,0,1,612,-306,2230,-908,-645,0,0,0,0,0,0
NA1_4251574189,2,0,0,1,897,-261,-74,-2332,-945,0,0,0,1,0,0
NA1_4258070750,0,1,0,1,428,1436,906,-31,-16,0,0,0,0,0,0
NA1_4236817762,0,2,1,0,1242,2588,3154,1025,381,0,0,0,0,2,0
NA1_4241578904,0,2,1,0,-1993,-2785,185,-164,-1180,0,0,0,0,0,0
NA1_4255292782,1,0,1,0,1317,-767,5,-23,-21,0,0,0,0,0,0
NA1_4260283001,0,1,0,0,-142,1556,162,-2021,-114,0,0,0,0,0,0
NA1_4241848656,0,1,0,1,480,-4282,-3065,-1460,-2505,0,1,1,0,0,0
NA1_4254544996,0,1,0,1,-117,-616,2468,-1717,881,0,0,1,0,0,0
NA1_4242662039,1,0,1,0,561,-523,133,1801,144,0,0,0,0,0,0
NA1_4241928565,0,1,0,0,568,2178,-1610,1807,1083,0,0,0,0,0,1
NA1_4242506146,1,1,0,1,-1166,448,-2125,-311,-163,0,1,1,0,0,0
NA1_4253557551,0,2,1,0,-1058,-867,303,-808,-514,0,0,0,0,0,0
NA1_4236391337,2,0,1,0,1400,1321,-1003,1760,889,0,0,0,0,0,1
NA1_4243792777,2,0,1,0,-922,1280,479,1867,-445,0,0,0,0,0,1
NA1_4254990289,0,1,1,0,1872,644,1582,-2666,-1085,0,0,0,0,0,0
NA1_4239395107,1,1,1,0,4096,1134,-3,-580,-715,0,0,0,2,0,0
NA1_4237673927,0,2,0,0,996,-497,-153,-2423,-1173,0,0,1,0,0,0
NA1_4237610916,0,1,1,0,-1331,-775,-4167,-6340,-1475,1,2,2,0,0,0
NA1_4259059728,1,0,1,0,-224,353,3016,709,718,0,0,0,0,1,0
NA1_4249863023,2,0,0,0,109,824,758,228,-653,0,0,0,0,0,0
NA1_4253111327,1,0,1,0,-118,-208,-368,2125,797,0,0,0,0,0,0
NA1_4248603578,0,1,1,0,1144,-300,-634,1325,1761,0,0,0,0,0,1
NA1_4236295576,2,0,1,0,-20,-520,-2408,1334,1030,0,0,0,0,0,1
NA1_4240577796,0,1,0,1,1053,882,2207,1576,1611,0,0,0,0,0,0
NA1_4258129084,0,1,1,0,-158,-233,402,852,643,0,0,0,0,0,0
NA1_4245704518,0,1,0,1,359,219,-64,-1858,381,0,0,1,0,0,0
NA1_4245044527,1,0,1,0,539,769,1145,360,-120,0,0,0,0,0,0
NA1_4258330172,0,2,0,1,-790,474,-416,-2854,-2336,0,3,1,0,1,0
NA1_4246307804,1,0,0,0,1806,-654,1007,-438,11,0,0,0,0,0,0
NA1_4237432474,0,2,1,0,319,1469,-192,482,23,0,0,0,1,0,0
NA1_4237416703,2,0,0,1,-1621,-244,2688,1727,-11,1,0,0,0,0,0
NA1_4249828866,1,0,1,0,2229,2038,1381,-411,580,0,0,0,1,0,0
NA1_4250755864,1,0,0,1,207,-422,-1539,1217,231,0,1,0,0,0,0
NA1_4242184776,1,0,0,0,-3058,283,633,497,808,0,0,0,0,0,0
NA1_4249730915,1,0,0,1,702,774,26,495,237,0,0,0,0,0,0
NA1_4246473884,1,1,0,1,-1474,-837,1184,-417,736,0,0,0,0,0,0
NA1_4243023342,1,1,1,0,1875,-124,-1797,-871,-4,0,0,0,2,0,0
NA1_4251222941,2,0,0,0,549,-906,1257,3776,210,0,0,0,0,0,0
NA1_4259162777,1,1,1,0,331,1125,343,2538,308,0,0,0,1,0,0
NA1_4238827214,2,0,0,1,-762,-655,-1687,-549,-1154,0,0,1,0,0,0
NA1_4255256608,1,0,0,1,-253,667,2019,-1503,-1096,0,0,1,0,0,0
NA1_4257139242,1,0,1,0,1778,1083,2690,589,-16,0,0,0,1,1,0
NA1_4244009676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA1_4250808239,0,1,1,0,-1240,1607,2693,59,-560,0,0,0,0,0,0
NA1_4239389456,1,0,0,0,-1811,220,-806,-668,-641,1,0,0,0,0,0
NA1_4244593420,0,1,0,0,-137,362,867,-2013,-43,0,0,0,0,0,0
NA1_4250522543,0,1,1,0,-908,-709,-571,1138,1172,1,0,0,0,1,0
NA1_4259477429,1,1,0,1,-2855,796,-300,803,744,1,0,0,0,0,0
NA1_4257645643,0,2,1,0,-2711,-811,-1027,-767,-1738,0,1,0,0,0,0
NA1_4235080403,0,1,1,0,1128,-1528,916,-77,1001,0,0,0,0,0,1
NA1_4242320189,0,1,0,1,-450,295,-3455,-537,79,0,1,0,0,0,0
NA1_4250902540,1,0,0,1,322,-509,-1143,-1178,-1647,0,0,0,0,0,0
NA1_4250239005,1,1,1,0,4037,926,-665,-310,190,0,0,0,2,0,0
NA1_4247460998,1,1,0,0,785,2041,1193,1015,1246,0,0,0,0,0,1
NA1_4236295839,1,0,0,1,-1102,1887,1075,471,-249,1,0,0,1,0,0
NA1_4247771968,1,1,1,0,-613,1141,-955,1428,470,0,0,0,0,0,2
NA1_4235569763,0,1,0,1,-50,-765,-958,-436,-1043,0,0,1,0,0,0
NA1_4236637203,2,0,0,1,-649,-1073,1446,586,963,0,0,0,0,0,0
NA1_4260573062,1,1,0,0,353,440,1015,-948,-1936,0,0,0,0,1,0
NA1_4243902070,2,0,0,1,2341,-71,-442,2787,539,0,0,0,1,0,1
NA1_4245728716,1,0,1,0,306,-2043,-37,68,-132,0,0,0,0,0,0
NA1_4242089662,2,0,1,0,1834,-512,171,-775,-422,0,0,0,0,0,0
NA1_4248513114,2,0,0,0,824,-1141,3099,1601,-1787,1,0,0,0,1,0
NA1_4242103377,1,1,1,0,136,-786,-694,-2447,-946,0,0,1,0,0,0
NA1_4245739965,0,1,0,0,-1514,-1227,-35,-811,-147,1,0,0,0,0,0
NA1_4241610915,1,0,0,1,-237,1225,101,-393,583,0,0,0,0,0,0
NA1_4248773521,0,1,0,1,-2632,-569,699,-1488,-2757,1,1,1,0,0,0
NA1_4249642037,0,1,1,0,-768,1521,942,1319,-861,0,0,0,0,1,0
