matchId,gameLength,winningTeam,team1Top,team1Jg,team1Mid,team1Adc,team1Supp,team2Top,team2Jg,team2Mid,team2Adc,team2Supp
NA1_4248483788,2855,100,TahmKench,Taliyah,Ahri,Jinx,Shaco,Teemo,Graves,Leblanc,Ezreal,Annie
NA1_4236331738,2076,100,Renekton,Nocturne,Leblanc,Tristana,Galio,Yorick,Kindred,Lissandra,Ezreal,Nautilus
NA1_4253592690,1443,100,Jax,Graves,Anivia,Lucian,Renata,Gangplank,LeeSin,Swain,Sylas,Taric
NA1_4249259648,1798,100,Draven,Warwick,Ahri,Ashe,Nami,Volibear,Lillia,Ezreal,Kaisa,Pyke
NA1_4253486461,1965,100,Camille,Diana,Kindred,Ziggs,Senna,Irelia,FiddleSticks,Qiyana,Ashe,Janna
NA1_4260864182,1367,100,Urgot,Viego,Kennen,Vayne,Morgana,Volibear,Graves,Qiyana,TwistedFate,Leblanc
NA1_4248586807,2141,200,Gnar,Amumu,Malzahar,MissFortune,Renata,Rumble,XinZhao,Yasuo,Samira,Ornn
NA1_4243116287,1286,200,Darius,JarvanIV,Karma,Vayne,Lulu,Urgot,Ekko,Zed,Ezreal,Nautilus
NA1_4236612469,1376,200,Aatrox,Vi,Cassiopeia,Ezreal,Thresh,Riven,Hecarim,Orianna,Jinx,Zilean
NA1_4241227735,1436,100,Darius,Jax,Vex,Aphelios,Morgana,Urgot,Warwick,Sylas,Jhin,Sona
NA1_4260237200,2032,200,Teemo,Zac,Velkoz,Tristana,Senna,Jax,Ekko,Brand,Samira,Galio
NA1_4247765150,1574,200,Jayce,Mordekaiser,Irelia,Xayah,Rakan,Darius,Udyr,Orianna,Caitlyn,Renata
NA1_4259826504,2107,100,Aatrox,Lillia,Corki,Vayne,Nami,Camille,Khazix,TwistedFate,MissFortune,Blitzcrank
NA1_4238428978,1667,100,TahmKench,Shaco,Irelia,Veigar,Zyra,Vladimir,MasterYi,Lux,Vayne,Braum
NA1_4241879530,1940,200,Nasus,Mordekaiser,Veigar,Ezreal,Pyke,Sion,Graves,Ryze,Kaisa,Karma
NA1_4242533754,2152,200,Ornn,Graves,Corki,Varus,Nautilus,Aatrox,Trundle,Orianna,Sivir,Shaco
NA1_4245225374,1289,200,Volibear,Nocturne,Jayce,Ashe,Blitzcrank,Illaoi,Hecarim,Sylas,Vayne,Lux
NA1_4241246626,2178,100,Vladimir,MasterYi,Ahri,Twitch,Janna,Urgot,Kindred,Lux,Lucian,Pyke
NA1_4242024028,1536,200,Illaoi,Viego,Viktor,Kaisa,Thresh,Volibear,Hecarim,Zoe,Jinx,Teemo
NA1_4253500240,1547,200,Fiora,Poppy,Ahri,Ezreal,Amumu,Vayne,LeeSin,Yone,Samira,Nautilus
NA1_4249686090,1488,100,Graves,LeeSin,Fizz,Zeri,Lux,Urgot,Rammus,Qiyana,Draven,Nautilus
NA1_4249724270,1869,200,Sion,MasterYi,Yone,Ezreal,Sona,Aatrox,Lillia,Malzahar,Zeri,Leona
NA1_4259613536,1799,100,Shen,Hecarim,Yasuo,Tristana,Nautilus,Gangplank,MasterYi,Akali,Vayne,Yuumi
NA1_4244997035,1374,100,Trundle,Shaco,Yone,Jhin,Velkoz,Garen,XinZhao,Mordekaiser,Aphelios,Sona
NA1_4238912572,1638,100,Sett,Ivern,Yasuo,Draven,Brand,Jayce,Jax,Katarina,Veigar,Yuumi
NA1_4248242407,1495,200,Fiora,Morgana,Tristana,Jhin,Seraphine,Garen,Viego,Viktor,Jinx,Karma
NA1_4253759116,2060,200,Mordekaiser,Rammus,Nidalee,Jhin,Thresh,Fiora,Vi,Malzahar,Jinx,Nami
NA1_4255872240,2379,200,Gwen,Hecarim,Karma,Sivir,Lux,Gangplank,Nunu,TwistedFate,Draven,Volibear
NA1_4253875524,1816,200,Qiyana,Ivern,Zed,Kaisa,Braum,Teemo,Amumu,Orianna,Vayne,Blitzcrank
NA1_4244803597,2407,200,Illaoi,Kayn,Jayce,Vayne,Thresh,Garen,LeeSin,Orianna,Zeri,Nautilus
NA1_4260475006,956,100,Trundle,Nocturne,Viktor,Samira,Nautilus,Graves,Rammus,Vex,Ashe,Braum
NA1_4238047686,1531,100,Gragas,Nocturne,TwistedFate,Jinx,Senna,Sett,Rammus,Viktor,Vayne,Swain
NA1_4255810631,1965,100,Jax,Diana,Veigar,Kaisa,Thresh,Tryndamere,Graves,Ryze,Jhin,Teemo
NA1_4258419033,1792,200,Kayle,Volibear,Karthus,Sivir,Janna,Pantheon,Graves,Vex,Caitlyn,Morgana
NA1_4235110820,1812,100,Fiora,Nunu,Ahri,Jhin,Zyra,MonkeyKing,LeeSin,Syndra,Sivir,Yuumi
NA1_4246674792,2444,100,Yorick,Hecarim,Leblanc,Ezreal,Morgana,Sion,Shaco,Ahri,Kaisa,Leona
NA1_4245717493,2545,100,Gangplank,Mordekaiser,Sylas,Ashe,Pyke,TahmKench,Nocturne,Velkoz,Jhin,Brand
NA1_4237206449,1334,100,Graves,MasterYi,Katarina,Jhin,Blitzcrank,Teemo,Udyr,Morgana,Jinx,Alistar
NA1_4248283828,1927,100,Shen,JarvanIV,Vex,Lucian,Xerath,Sett,Kayn,Sylas,Kaisa,Taliyah
NA1_4244751445,2191,100,Darius,Vi,Akali,MissFortune,Senna,Mordekaiser,JarvanIV,Lissandra,Jinx,Morgana
NA1_4254193442,1641,200,Darius,Kindred,Veigar,Ziggs,Senna,Sion,Vi,Corki,Samira,Leona
NA1_4258201111,1347,200,Aatrox,Warwick,Sylas,Ziggs,Nautilus,Fiora,Trundle,Cassiopeia,Jinx,MissFortune
NA1_4251401233,1759,200,Kayle,Shaco,Veigar,Jhin,Janna,Gnar,Sion,Galio,Ezreal,Brand
NA1_4244037778,2122,200,Irelia,Morgana,Fizz,Lucian,Renata,Tryndamere,Khazix,Yone,Aphelios,Lux
NA1_4254590130,1465,100,Neeko,XinZhao,Pyke,Samira,Alistar,Illaoi,Graves,Corki,Ezreal,Soraka
NA1_4235040390,1698,100,TahmKench,Hecarim,Viktor,Xayah,Blitzcrank,Mordekaiser,Sejuani,Talon,Jinx,Zilean
NA1_4241091383,954,200,Graves,Skarner,Singed,Fizz,Braum,Riven,Elise,Ekko,Jinx,Senna
NA1_4257383924,1401,200,Fiora,Jax,Ahri,MissFortune,Zilean,Sett,MasterYi,Lux,Samira,Sylas
NA1_4244883178,1518,200,Camille,Nunu,Katarina,Ashe,Janna,Trundle,MasterYi,Anivia,Ezreal,Nautilus
NA1_4259787848,1966,200,Sett,Viego,Ahri,Samira,Nautilus,Kayle,Garen,Sion,Sivir,Xerath
NA1_4244522018,1454,100,Gwen,JarvanIV,Zilean,Draven,Thresh,Jayce,Khazix,Brand,Vayne,Morgana
NA1_4253096372,1269,100,Malphite,Hecarim,Yasuo,Sivir,Renata,Aatrox,TwistedFate,Gragas,Ezreal,DrMundo
NA1_4256297205,1528,100,Graves,Warwick,Fizz,Caitlyn,Nautilus,Kayle,Viego,Veigar,Jhin,Karthus
NA1_4252505317,1372,100,Malphite,Kindred,Ekko,Samira,Nautilus,Nasus,Kayn,Talon,Lucian,Karma
NA1_4256877049,1378,200,Jayce,Poppy,Zed,Jhin,Janna,Twitch,Kayn,Katarina,MissFortune,Seraphine
NA1_4244281451,1742,200,Urgot,Morgana,Sylas,Tristana,Nautilus,Heimerdinger,Volibear,Viego,Ashe,Lux
NA1_4255658561,1479,100,Nasus,Graves,Neeko,Xayah,Rakan,Shen,Rengar,Corki,Caitlyn,Leona
NA1_4238974458,1261,200,Urgot,Sejuani,Nasus,Twitch,Nami,Mordekaiser,Graves,Ahri,Jhin,Blitzcrank
NA1_4246660835,1810,100,Vayne,Trundle,Zed,Ashe,Pyke,MonkeyKing,Warwick,Malphite,Lucian,Yuumi
NA1_4252670578,1490,100,Garen,Hecarim,Swain,Jinx,Yuumi,Illaoi,Trundle,Qiyana,Samira,Soraka
NA1_4247134192,1500,100,Kennen,Warwick,Xerath,Tristana,Anivia,Vayne,JarvanIV,Syndra,Caitlyn,Soraka
NA1_4245075800,1481,200,Jayce,Diana,Yasuo,Cassiopeia,Malphite,Gangplank,Khazix,Lux,Zeri,Morgana
NA1_4253548234,1944,200,Aatrox,Jax,Leblanc,Vayne,Thresh,Quinn,Viego,Viktor,Zeri,Seraphine
NA1_4257255402,1563,100,Darius,Nocturne,Ekko,Aphelios,Nami,Aatrox,MasterYi,Zoe,Pyke,Veigar
NA1_4241842231,1729,100,Volibear,Viego,Morgana,Xayah,Seraphine,Yone,Udyr,Akali,MissFortune,Senna
NA1_4256612788,1813,200,Sylas,Mordekaiser,MissFortune,Zeri,Janna,Camille,Hecarim,Ryze,Caitlyn,Blitzcrank
NA1_4246935952,1519,100,Yasuo,Evelynn,Ryze,Jinx,Nami,Kayle,XinZhao,Kaisa,Jhin,Soraka
NA1_4253713107,1210,200,Malphite,LeeSin,Kayle,Kaisa,Morgana,Pantheon,MasterYi,Veigar,Lucian,Taric
NA1_4238563363,1983,200,Sion,LeeSin,Katarina,Jhin,Karma,Riven,JarvanIV,Akali,Twitch,Xerath
NA1_4245199972,1602,100,Jayce,Nocturne,Darius,Ashe,Renata,Quinn,Warwick,Vladimir,Vayne,Lulu
NA1_4250562694,1527,200,Gangplank,Shyvana,Lux,Kaisa,Senna,Sett,Trundle,Annie,Draven,Vex
NA1_4257019297,1468,100,Riven,Lillia,Yone,KogMaw,Seraphine,Sett,Hecarim,Vex,Twitch,Zilean
NA1_4251181506,1642,100,Tryndamere,Volibear,Ahri,Kaisa,Karma,Heimerdinger,Nocturne,Viktor,Ezreal,Bard
NA1_4258273613,1793,100,Vladimir,Khazix,Zed,Aphelios,Yuumi,Gragas,Graves,Talon,Zeri,Sona
NA1_4255071546,1577,100,Shen,Volibear,Vex,Ezreal,Pyke,Camille,Talon,Kaisa,Ashe,Janna
NA1_4253962744,1908,100,Sion,Shyvana,Lucian,Jinx,Alistar,Quinn,Graves,Zoe,Kaisa,Zilean
NA1_4258504974,2084,200,Teemo,Hecarim,Ahri,Jinx,Sona,TahmKench,Kayn,Corki,Vayne,Soraka
NA1_4259850276,1148,100,Shen,Rengar,Sylas,MissFortune,Zyra,Vayne,Nunu,Ahri,Ashe,Morgana
NA1_4258650762,2546,100,Ornn,Graves,Orianna,Ezreal,Blitzcrank,Teemo,MasterYi,Veigar,MissFortune,Thresh
NA1_4259381282,1541,100,Malphite,Zac,Cassiopeia,Ezreal,Seraphine,Nasus,Graves,Syndra,Vayne,Nami
NA1_4235744317,1904,200,Sion,Shaco,Viktor,Ashe,Bard,Vladimir,Rengar,Veigar,MissFortune,Nautilus
NA1_4257875961,1974,100,Akali,Kayn,Azir,Twitch,Lulu,Yone,Talon,Zed,Ezreal,Xerath
NA1_4255449165,1756,100,Trundle,MasterYi,Kaisa,Veigar,Senna,Mordekaiser,Teemo,Vex,Lucian,Thresh
NA1_4244125618,1690,100,Ornn,RekSai,Katarina,Jhin,Thresh,Illaoi,LeeSin,Lux,Jinx,Braum
NA1_4237317408,1505,100,Camille,Poppy,Yone,Ezreal,Taliyah,Aatrox,Rammus,Yasuo,Caitlyn,Lux
NA1_4252974188,1222,100,Tryndamere,Diana,Yasuo,Draven,Zyra,Renekton,JarvanIV,Viktor,MissFortune,Sona
NA1_4239685602,2406,100,Malphite,Ekko,Pyke,Caitlyn,Nautilus,Nocturne,Mordekaiser,Ahri,Jinx,Lulu
NA1_4248235241,1799,200,Graves,Diana,Pantheon,Jinx,Renata,Yone,Soraka,Nautilus,MissFortune,Zac
NA1_4238674961,1677,100,Tryndamere,Malphite,Yasuo,Varus,Blitzcrank,Illaoi,Khazix,Malzahar,Kaisa,Senna
NA1_4254347873,1962,100,Corki,Kindred,Qiyana,Caitlyn,Brand,Mordekaiser,Graves,Zoe,Kaisa,Rakan
NA1_4242059091,1737,100,Mordekaiser,LeeSin,Yasuo,Caitlyn,Thresh,Kled,Volibear,Kayle,Soraka,Vayne
NA1_4236956876,1220,100,Sett,Evelynn,Jayce,Jhin,Velkoz,XinZhao,Shyvana,Leblanc,Ezreal,Blitzcrank
NA1_4247053617,1744,200,Aatrox,Viego,Sylas,Ezreal,Pyke,Sett,Shaco,Lux,Tristana,Zyra
NA1_4248856236,1985,100,Riven,Udyr,Veigar,Caitlyn,Karma,Renekton,Graves,Viktor,Tristana,Pyke
NA1_4251749581,1668,100,Teemo,Warwick,Lux,Vayne,Pyke,Darius,Amumu,Ryze,MissFortune,Zilean
NA1_4258486602,1273,100,Tryndamere,Khazix,Neeko,Lucian,Yuumi,Jax,RekSai,Vladimir,Jinx,Braum
NA1_4255213133,1926,200,Nasus,Vi,Tryndamere,Tristana,Zyra,Azir,Volibear,Yasuo,Samira,Leona
NA1_4248705936,1565,200,Sion,Skarner,Fizz,Tristana,Yuumi,Chogath,Graves,Veigar,Vayne,Senna
NA1_4253755817,1737,100,Kalista,MonkeyKing,Akali,Ezreal,Zyra,Aatrox,Trundle,Xerath,Zeri,Seraphine
NA1_4259158223,1184,200,Shen,Hecarim,Akali,MissFortune,Nami,Chogath,Nocturne,Pyke,Ezreal,Senna
NA1_4253267812,1973,200,Tryndamere,Kayn,Zed,Kalista,Zoe,Volibear,Kindred,Yasuo,Zeri,Nami
NA1_4257777029,1492,200,Yorick,Ekko,Gangplank,Samira,Pyke,Kayle,RekSai,Akali,Caitlyn,Senna
NA1_4249983836,2635,100,Yone,Nocturne,Diana,Jhin,Karma,Quinn,Shyvana,Ahri,Ezreal,Senna
NA1_4242524208,1333,200,Renekton,Kayn,Taliyah,Samira,Soraka,Camille,MasterYi,Gwen,Ashe,Alistar
NA1_4248796247,944,200,Malphite,XinZhao,Akshan,Vayne,Xerath,Gwen,Khazix,Viktor,Caitlyn,Nautilus
NA1_4241646665,2058,200,Yone,Vi,Syndra,MissFortune,Brand,Sett,Kayn,Qiyana,Kaisa,Lux
NA1_4254715187,1687,100,Gangplank,MasterYi,Heimerdinger,MissFortune,Swain,MonkeyKing,LeeSin,Katarina,Caitlyn,Zyra
NA1_4238493437,1955,100,Malphite,Kayn,Yasuo,Jhin,Morgana,Garen,Amumu,Akali,Quinn,Xerath
NA1_4258441721,1775,200,Akali,LeeSin,Yone,Ziggs,Pyke,Gnar,Viego,Kayle,Samira,Renata
NA1_4259990478,1434,200,Sylas,Urgot,Corki,Jhin,Blitzcrank,Riven,Nocturne,Velkoz,Samira,Nautilus
NA1_4258611243,1552,200,Aatrox,Khazix,Tristana,Jinx,Brand,Ornn,Diana,Zed,Kaisa,Renata
NA1_4249562415,2327,200,DrMundo,Kindred,Kayle,Kalista,Trundle,Cassiopeia,Khazix,Zed,Veigar,Galio
NA1_4258083520,1487,200,Garen,Hecarim,Viktor,Vayne,Lux,Volibear,Warwick,Karthus,Lucian,Soraka
NA1_4244186021,1811,200,Jax,Kayn,Malzahar,Jhin,Senna,Graves,Hecarim,Azir,Caitlyn,Xerath
NA1_4253358217,1689,100,Vayne,Trundle,Diana,MissFortune,Lux,Quinn,Rammus,Ahri,Jhin,Xerath
NA1_4251017514,1183,200,MonkeyKing,Zac,Qiyana,Chogath,Pantheon,Malphite,LeeSin,Veigar,Twitch,Lulu
NA1_4244987012,1824,100,Darius,LeeSin,Sylas,Vayne,Janna,Sett,Trundle,KogMaw,MissFortune,Zilean
NA1_4251496563,2041,200,Singed,Vi,Lux,Tristana,Alistar,Ornn,Diana,Ziggs,Ezreal,Braum
NA1_4236184241,2028,200,Sett,XinZhao,Zed,Senna,Morgana,Volibear,Viego,Leblanc,Zeri,Soraka
NA1_4237221538,2823,100,Teemo,Rammus,Viktor,Jinx,Soraka,Fiora,Hecarim,Fizz,MissFortune,Blitzcrank
NA1_4243382446,1509,200,Shen,MasterYi,Akshan,Tristana,Nautilus,Renekton,Viego,Nasus,Vayne,Seraphine
NA1_4249182479,1736,200,Garen,Graves,Annie,Vayne,Pyke,Darius,Zac,Malzahar,Sivir,Blitzcrank
NA1_4252702816,1559,200,Malphite,Warwick,Leblanc,Jhin,Senna,Aatrox,Vi,Diana,Caitlyn,Lux
NA1_4260363496,2119,100,DrMundo,Khazix,Ziggs,Samira,Leona,Nasus,Amumu,Xerath,Jhin,Karma
NA1_4245060078,1379,200,Yone,Rengar,Galio,Twitch,Nautilus,Riven,Amumu,Kayle,Jhin,Zyra
NA1_4245730007,1483,200,Aatrox,Rammus,Malzahar,Ezreal,Blitzcrank,Akali,MasterYi,Syndra,Jinx,Alistar
NA1_4253714489,2295,200,Garen,Graves,Malphite,Ezreal,Lux,Fiora,Evelynn,Cassiopeia,Jhin,Renata
NA1_4244910354,1708,100,Akshan,Elise,Viktor,Vayne,Blitzcrank,Gangplank,Graves,Syndra,Draven,Senna
NA1_4238625640,2188,200,Gangplank,Shaco,Katarina,Lucian,Pyke,Sett,Karthus,Xerath,Vayne,Morgana
NA1_4260191580,2018,200,Sion,Graves,Yasuo,Samira,Senna,Teemo,Volibear,Fizz,Draven,Rakan
NA1_4236281284,1916,100,Tryndamere,Sejuani,Zoe,Jinx,Xerath,Gnar,Ahri,Zac,Ezreal,Bard
NA1_4247041059,1765,200,Camille,Kindred,Xerath,Malzahar,Lux,Sett,Ekko,Corki,Ezreal,Maokai
NA1_4250455870,930,200,Ekko,Akali,Caitlyn,Zilean,Sett,Trundle,Zed,Jhin,Morgana,
NA1_4250700770,1564,100,Urgot,Annie,Ekko,Kaisa,Karma,Irelia,Diana,Leblanc,Caitlyn,Janna
NA1_4258542703,2171,100,Mordekaiser,Kayn,Ahri,Jinx,Brand,TahmKench,LeeSin,Qiyana,Ezreal,Yuumi
NA1_4258956444,2022,100,Veigar,Graves,Sylas,Ashe,Lulu,Darius,Ekko,Katarina,Jinx,Soraka
NA1_4237558742,1337,200,Irelia,Hecarim,Yasuo,Caitlyn,Nami,Sion,Graves,Viktor,Kaisa,Blitzcrank
NA1_4239470719,1214,200,Urgot,XinZhao,Akali,Twitch,Senna,Sion,Ekko,Qiyana,Jinx,Leona
NA1_4241017249,1953,100,Urgot,Diana,Sion,Zeri,Zyra,Aatrox,Trundle,Viktor,Varus,Syndra
NA1_4256966851,1568,100,Renekton,Ekko,Ahri,Draven,Senna,Camille,Hecarim,Akali,MissFortune,Lulu
NA1_4248143316,2021,100,Gangplank,Poppy,Vladimir,MissFortune,Senna,Urgot,Teemo,Katarina,Sivir,Soraka
NA1_4241028326,2015,100,Graves,Poppy,Orianna,Jhin,Lux,Brand,Khazix,Ahri,Tristana,Nami
NA1_4248971950,1414,100,Kayle,Amumu,Fizz,Kaisa,Lux,Chogath,RekSai,Xerath,Draven,TahmKench
NA1_4257252476,1621,200,TahmKench,Diana,Qiyana,Ezreal,Zilean,Camille,Khazix,Leblanc,KogMaw,Lux
NA1_4254934783,1841,100,Lillia,Nocturne,Lux,Varus,Yuumi,Malphite,Vi,Orianna,Lucian,Nami
NA1_4255491620,626,200,Riven,Diana,Chogath,Jhin,Kayle,Kayn,Azir,Ezreal,Sona,
NA1_4243533035,1025,200,Ornn,Graves,Morgana,Aphelios,Nautilus,Darius,Ekko,Fizz,Caitlyn,Soraka
NA1_4246714964,1811,200,Sion,Kayn,Malphite,Jhin,Shaco,Vayne,Lillia,Talon,Samira,Nautilus
NA1_4256538804,1920,200,Shyvana,LeeSin,Galio,Ezreal,Bard,Camille,Jax,Zed,Tristana,Leona
NA1_4246100912,1214,100,TahmKench,Olaf,Katarina,Jinx,Nami,Fiora,Khazix,Lux,Vayne,Velkoz
NA1_4259400452,1957,100,Yorick,Ivern,AurelionSol,Jhin,Pantheon,Garen,Graves,Sion,Samira,Nautilus
NA1_4252519618,1811,200,Quinn,Khazix,Yasuo,Senna,Blitzcrank,Garen,Diana,Malphite,Jinx,Leona
NA1_4253490669,1847,100,Garen,Shaco,Ahri,Zeri,Yuumi,Yorick,Nocturne,Vladimir,Draven,Zyra
NA1_4255450687,1975,200,Yorick,Warwick,Mordekaiser,Jhin,Karma,Fiora,Teemo,Tryndamere,Kaisa,Nautilus
NA1_4244080743,925,200,Garen,Singed,Sylas,Jhin,Shaco,Aatrox,Trundle,Gangplank,Kaisa,Lux
NA1_4250713991,936,200,Malzahar,Rengar,Diana,Lucian,Sivir,Illaoi,Hecarim,Katarina,MissFortune,Zilean
NA1_4236906994,1354,200,Garen,Lillia,Ekko,Zeri,Zyra,Jayce,Kayn,Ahri,Caitlyn,Janna
NA1_4249900821,1831,200,Sion,FiddleSticks,Ahri,Ezreal,Sona,Malphite,Vi,Zilean,MissFortune,Senna
NA1_4239202698,2065,100,Garen,Warwick,Vladimir,Senna,Lulu,Singed,Shyvana,Yasuo,MissFortune,Zyra
NA1_4249059722,2159,100,Camille,Vi,Gragas,Jhin,Xerath,Tryndamere,Kayn,Malzahar,Singed,Yuumi
NA1_4237942686,1684,100,Yone,Udyr,Katarina,Jhin,Renata,Jinx,Trundle,Zoe,Camille,Pyke
NA1_4242239874,1964,100,Jayce,Hecarim,Akali,Jinx,Nami,Volibear,Graves,Katarina,Jhin,Xerath
NA1_4240412462,1845,200,Urgot,LeeSin,Xerath,Yasuo,Nautilus,Chogath,Hecarim,Vex,Twitch,Braum
NA1_4251976066,1459,100,Volibear,Kindred,Kaisa,Lucian,Yuumi,Darius,Shaco,Syndra,Ezreal,Soraka
NA1_4254981652,1392,100,TahmKench,LeeSin,Anivia,Draven,Brand,Fiora,Sejuani,Vex,Lucian,Seraphine
NA1_4235702960,1745,100,Yone,Hecarim,Talon,Kaisa,Brand,Malphite,Diana,Orianna,Twitch,Karma
NA1_4256511240,1242,100,Jhin,Kindred,Sion,Sivir,Leona,Volibear,Amumu,Yasuo,Ashe,Soraka
NA1_4247087600,1806,100,Yorick,Diana,Viktor,Jinx,Nami,Garen,Poppy,Zilean,Jhin,Thresh
NA1_4253623846,1273,200,Shen,Nocturne,Malzahar,Caitlyn,Blitzcrank,LeeSin,Warwick,Akali,Senna,Soraka
NA1_4235839665,1557,100,DrMundo,Amumu,Ryze,Xayah,Yuumi,Jax,Trundle,Yone,Kaisa,Nautilus
NA1_4242196098,1948,100,Graves,Ekko,Ahri,Zeri,Ashe,Chogath,Khazix,Veigar,Caitlyn,Varus
NA1_4252760236,1593,200,Irelia,Warwick,Viktor,Kaisa,Yuumi,Shen,Rengar,Kassadin,Caitlyn,Nautilus
NA1_4257660012,1788,100,Irelia,Kayn,Vex,Ezreal,Yuumi,Sett,Graves,Ryze,MissFortune,Leona
NA1_4250385931,1567,100,Yone,Viego,Kaisa,Lucian,Pyke,Vayne,Nunu,Varus,Graves,Senna
NA1_4246451182,1973,100,Aatrox,Shyvana,Lucian,Jhin,Lux,Mordekaiser,Shaco,Syndra,Kaisa,Nautilus
NA1_4253431012,1140,100,Tryndamere,Shaco,Zed,Samira,Alistar,Kayle,Galio,Akshan,Lucian,Ekko
NA1_4238543113,2718,200,Irelia,Diana,Zoe,Kaisa,Shen,Illaoi,FiddleSticks,Tristana,Jinx,Renata
NA1_4238794837,1962,200,Darius,Kayn,Katarina,Lucian,Nami,Camille,Viego,Kennen,Zeri,Galio
NA1_4247797935,2320,100,Warwick,Graves,Syndra,Zeri,Zilean,Riven,Diana,Kaisa,Jinx,Morgana
NA1_4253472442,1563,100,Riven,Nocturne,Kayle,Twitch,Yorick,Gangplank,JarvanIV,Lux,Jinx,Lulu
NA1_4255649279,2534,200,Volibear,FiddleSticks,Akshan,Irelia,Soraka,Ornn,Nunu,Galio,Yasuo,Nami
NA1_4260676789,1963,100,Camille,Diana,Xayah,Lucian,Nautilus,Vayne,Hecarim,Karthus,Tristana,Morgana
NA1_4254856042,1327,100,Gangplank,Lillia,Rumble,Draven,Zyra,MonkeyKing,Graves,Yasuo,Irelia,Yuumi
NA1_4244128490,1568,200,Teemo,Ekko,Akshan,Kaisa,Senna,Gnar,Shaco,Xerath,Twitch,Nautilus
NA1_4254971857,1847,100,Riven,Karthus,Akshan,Caitlyn,Morgana,Garen,LeeSin,Anivia,Jhin,Karma
NA1_4253198554,2725,100,Yasuo,Evelynn,Karma,Jhin,Shen,Yorick,Karthus,Katarina,Kaisa,Zyra
NA1_4250859474,2496,200,Garen,RekSai,Brand,Jhin,Karma,Akali,Kayn,Yone,Ezreal,Seraphine
NA1_4235915395,1405,200,Jayce,Nocturne,Ryze,Jhin,Karma,Vladimir,Elise,Lux,Zeri,Taliyah
NA1_4258050096,1546,200,Shen,Kayn,Vladimir,MissFortune,Zac,Camille,Trundle,Sylas,Jinx,Swain
NA1_4255957502,2011,200,Kennen,Rengar,FiddleSticks,Vayne,Sona,Akshan,Zac,Lucian,MissFortune,Seraphine
NA1_4249850337,2176,100,Kayle,Kayn,Yasuo,Veigar,Zilean,Fiora,Khazix,Anivia,Sivir,Lux
NA1_4260428307,1548,100,Sion,Ekko,Xerath,Ezreal,Sona,Riven,Nunu,Neeko,Vayne,Leona
NA1_4253283782,1720,100,RekSai,Kayn,Veigar,Vayne,TahmKench,Yorick,Darius,Jayce,Jinx,Renata
NA1_4260520537,1689,100,Malphite,LeeSin,Kassadin,Lucian,Renata,Chogath,Viego,Fizz,Jinx,Nautilus
NA1_4247745078,1082,100,MonkeyKing,LeeSin,Fizz,Ezreal,Soraka,Nasus,Khazix,Irelia,Jhin,Veigar
NA1_4252572796,1982,200,Garen,Khazix,Leblanc,Ashe,Sona,Graves,Zac,Vex,Samira,Blitzcrank
NA1_4234839337,1694,100,DrMundo,Kindred,Irelia,Xayah,Ahri,Akshan,LeeSin,Lux,Vayne,Renata
NA1_4244082145,1640,100,Volibear,Kayn,Ahri,Twitch,Thresh,Darius,Nocturne,Veigar,Jhin,Xerath
NA1_4249743117,2087,100,Camille,Vi,Veigar,Sivir,Lux,Chogath,Shyvana,Sylas,Senna,Galio
NA1_4235064378,1591,200,Irelia,Amumu,Akshan,Samira,Brand,Gangplank,Warwick,Sylas,Jinx,Renata
NA1_4239504900,1911,100,Illaoi,Nunu,Viktor,Jinx,Pyke,Akali,Kindred,Veigar,Aphelios,Karma
NA1_4252129854,1629,200,Aatrox,Viego,Veigar,Vayne,Pyke,Sion,Mordekaiser,Talon,Twitch,Renata
NA1_4242357602,2153,200,Rammus,Gangplank,Diana,Jinx,Nautilus,Sion,Khazix,Lissandra,Kaisa,Nami
NA1_4236182362,2255,200,Aatrox,Kayn,Ahri,Zeri,Sona,Fiora,Amumu,Zed,Jhin,Lux
NA1_4235881775,1919,100,Aatrox,Diana,Velkoz,Senna,TahmKench,LeeSin,Shaco,Azir,Kaisa,Soraka
NA1_4254915589,1177,100,Volibear,Khazix,Veigar,Jinx,Lulu,Nasus,Diana,Annie,Ezreal,Leona
NA1_4238844667,1647,100,Mordekaiser,Trundle,Anivia,Jhin,Renata,TahmKench,Nunu,Ekko,Tristana,Brand
NA1_4244448738,1929,100,Mordekaiser,LeeSin,Diana,Kaisa,Brand,DrMundo,Khazix,Twitch,Ezreal,Soraka
NA1_4252643227,1244,200,Gangplank,Kindred,Anivia,Sivir,Morgana,Malphite,Hecarim,Yasuo,Syndra,Ashe
NA1_4252886204,1763,200,Renekton,Evelynn,Lux,Zeri,Pyke,Fiora,Hecarim,Qiyana,MissFortune,Seraphine
NA1_4243169775,1386,100,Tryndamere,XinZhao,Yone,Zeri,Karma,Garen,Nunu,Veigar,KogMaw,Sona
NA1_4237829350,1880,200,Jax,XinZhao,Ahri,Caitlyn,Nami,Yorick,Shaco,Vex,Ashe,Neeko
NA1_4255709365,1852,200,Aatrox,Nunu,Malzahar,Lucian,Blitzcrank,Sett,Ekko,Zoe,Jinx,Alistar
NA1_4254269795,1506,100,Gwen,Rengar,Viktor,Jhin,Soraka,Garen,Graves,Sion,Ezreal,Karma
NA1_4251216204,1784,100,Gangplank,Shaco,Neeko,Zeri,Yuumi,Kayle,Lillia,Lucian,MissFortune,Nami
